(NUMBER_COMPETITOR,I,J,K)	(5,50,50,100)
COMPETITORS	14	23	0	21	25
Lambda_3:	0.01609657947686117	0.006036217303822937	0.012072434607645875	0.008048289738430584	0.01609657947686117	0.01006036217303823	0.014084507042253521	0.01006036217303823	0.006036217303822937	0.01006036217303823	0.004024144869215292	0.012072434607645875	0.01006036217303823	0.004024144869215292	0.006036217303822937	0.008048289738430584	0.01006036217303823	0.01006036217303823	0.006036217303822937	0.006036217303822937	0.01006036217303823	0.012072434607645875	0.012072434607645875	0.006036217303822937	0.004024144869215292	0.01006036217303823	0.004024144869215292	0.01609657947686117	0.012072434607645875	0.012072434607645875	0.006036217303822937	0.01006036217303823	0.01006036217303823	0.01609657947686117	0.004024144869215292	0.004024144869215292	0.01609657947686117	0.01006036217303823	0.01006036217303823	0.004024144869215292	0.008048289738430584	0.012072434607645875	0.01609657947686117	0.006036217303822937	0.01006036217303823	0.006036217303822937	0.014084507042253521	0.01006036217303823	0.01609657947686117	0.008048289738430584	0.01609657947686117	0.01609657947686117	0.01609657947686117	0.014084507042253521	0.008048289738430584	0.008048289738430584	0.014084507042253521	0.014084507042253521	0.01609657947686117	0.01609657947686117	0.012072434607645875	0.004024144869215292	0.004024144869215292	0.012072434607645875	0.004024144869215292	0.004024144869215292	0.01609657947686117	0.004024144869215292	0.01609657947686117	0.01006036217303823	0.008048289738430584	0.008048289738430584	0.004024144869215292	0.008048289738430584	0.01609657947686117	0.01609657947686117	0.01006036217303823	0.006036217303822937	0.012072434607645875	0.004024144869215292	0.01006036217303823	0.012072434607645875	0.01006036217303823	0.01006036217303823	0.006036217303822937	0.01006036217303823	0.006036217303822937	0.006036217303822937	0.008048289738430584	0.01609657947686117	0.014084507042253521	0.014084507042253521	0.014084507042253521	0.008048289738430584	0.004024144869215292	0.012072434607645875	0.012072434607645875	0.014084507042253521	0.008048289738430584	0.006036217303822937
Lambda_4:	0.013435700575815739	0.007677543186180422	0.007677543186180422	0.005758157389635317	0.003838771593090211	0.003838771593090211	0.007677543186180422	0.007677543186180422	0.009596928982725527	0.005758157389635317	0.009596928982725527	0.015355086372360844	0.015355086372360844	0.013435700575815739	0.003838771593090211	0.015355086372360844	0.013435700575815739	0.011516314779270634	0.011516314779270634	0.015355086372360844	0.011516314779270634	0.011516314779270634	0.005758157389635317	0.013435700575815739	0.003838771593090211	0.005758157389635317	0.009596928982725527	0.003838771593090211	0.009596928982725527	0.015355086372360844	0.013435700575815739	0.009596928982725527	0.013435700575815739	0.015355086372360844	0.015355086372360844	0.005758157389635317	0.007677543186180422	0.013435700575815739	0.005758157389635317	0.009596928982725527	0.007677543186180422	0.015355086372360844	0.013435700575815739	0.015355086372360844	0.011516314779270634	0.011516314779270634	0.013435700575815739	0.013435700575815739	0.005758157389635317	0.011516314779270634	0.013435700575815739	0.013435700575815739	0.007677543186180422	0.011516314779270634	0.005758157389635317	0.007677543186180422	0.007677543186180422	0.005758157389635317	0.013435700575815739	0.009596928982725527	0.015355086372360844	0.005758157389635317	0.007677543186180422	0.015355086372360844	0.007677543186180422	0.011516314779270634	0.005758157389635317	0.003838771593090211	0.003838771593090211	0.013435700575815739	0.005758157389635317	0.003838771593090211	0.011516314779270634	0.013435700575815739	0.013435700575815739	0.003838771593090211	0.015355086372360844	0.015355086372360844	0.013435700575815739	0.009596928982725527	0.005758157389635317	0.009596928982725527	0.013435700575815739	0.005758157389635317	0.009596928982725527	0.009596928982725527	0.015355086372360844	0.015355086372360844	0.003838771593090211	0.011516314779270634	0.005758157389635317	0.013435700575815739	0.009596928982725527	0.009596928982725527	0.011516314779270634	0.009596928982725527	0.009596928982725527	0.003838771593090211	0.009596928982725527	0.009596928982725527
Lambda_5:	0.012987012987012988	0.006493506493506494	0.008658008658008658	0.012987012987012988	0.015151515151515152	0.006493506493506494	0.006493506493506494	0.012987012987012988	0.010822510822510822	0.012987012987012988	0.008658008658008658	0.004329004329004329	0.008658008658008658	0.008658008658008658	0.017316017316017316	0.012987012987012988	0.008658008658008658	0.012987012987012988	0.012987012987012988	0.010822510822510822	0.017316017316017316	0.010822510822510822	0.008658008658008658	0.006493506493506494	0.004329004329004329	0.010822510822510822	0.006493506493506494	0.006493506493506494	0.006493506493506494	0.008658008658008658	0.012987012987012988	0.017316017316017316	0.004329004329004329	0.015151515151515152	0.008658008658008658	0.017316017316017316	0.006493506493506494	0.012987012987012988	0.012987012987012988	0.008658008658008658	0.012987012987012988	0.010822510822510822	0.006493506493506494	0.015151515151515152	0.010822510822510822	0.008658008658008658	0.006493506493506494	0.012987012987012988	0.006493506493506494	0.010822510822510822	0.010822510822510822	0.010822510822510822	0.010822510822510822	0.017316017316017316	0.010822510822510822	0.017316017316017316	0.006493506493506494	0.017316017316017316	0.006493506493506494	0.015151515151515152	0.010822510822510822	0.008658008658008658	0.008658008658008658	0.008658008658008658	0.006493506493506494	0.004329004329004329	0.004329004329004329	0.006493506493506494	0.010822510822510822	0.006493506493506494	0.008658008658008658	0.012987012987012988	0.008658008658008658	0.008658008658008658	0.010822510822510822	0.004329004329004329	0.004329004329004329	0.008658008658008658	0.006493506493506494	0.012987012987012988	0.015151515151515152	0.012987012987012988	0.004329004329004329	0.010822510822510822	0.015151515151515152	0.008658008658008658	0.006493506493506494	0.012987012987012988	0.006493506493506494	0.017316017316017316	0.004329004329004329	0.008658008658008658	0.015151515151515152	0.004329004329004329	0.006493506493506494	0.010822510822510822	0.010822510822510822	0.006493506493506494	0.010822510822510822	0.008658008658008658
Lambda_6:	0.00946969696969697	0.005681818181818182	0.015151515151515152	0.00946969696969697	0.007575757575757576	0.005681818181818182	0.00946969696969697	0.003787878787878788	0.003787878787878788	0.015151515151515152	0.005681818181818182	0.015151515151515152	0.003787878787878788	0.005681818181818182	0.007575757575757576	0.003787878787878788	0.013257575757575758	0.011363636363636364	0.013257575757575758	0.015151515151515152	0.007575757575757576	0.003787878787878788	0.00946969696969697	0.00946969696969697	0.013257575757575758	0.015151515151515152	0.007575757575757576	0.015151515151515152	0.003787878787878788	0.007575757575757576	0.015151515151515152	0.015151515151515152	0.005681818181818182	0.013257575757575758	0.013257575757575758	0.011363636363636364	0.015151515151515152	0.00946969696969697	0.013257575757575758	0.011363636363636364	0.015151515151515152	0.011363636363636364	0.015151515151515152	0.015151515151515152	0.011363636363636364	0.015151515151515152	0.007575757575757576	0.005681818181818182	0.003787878787878788	0.011363636363636364	0.00946969696969697	0.011363636363636364	0.011363636363636364	0.013257575757575758	0.005681818181818182	0.00946969696969697	0.003787878787878788	0.011363636363636364	0.013257575757575758	0.015151515151515152	0.00946969696969697	0.015151515151515152	0.00946969696969697	0.00946969696969697	0.007575757575757576	0.011363636363636364	0.00946969696969697	0.011363636363636364	0.00946969696969697	0.015151515151515152	0.00946969696969697	0.015151515151515152	0.011363636363636364	0.00946969696969697	0.015151515151515152	0.00946969696969697	0.007575757575757576	0.005681818181818182	0.011363636363636364	0.005681818181818182	0.013257575757575758	0.007575757575757576	0.00946969696969697	0.015151515151515152	0.003787878787878788	0.013257575757575758	0.005681818181818182	0.003787878787878788	0.013257575757575758	0.015151515151515152	0.007575757575757576	0.011363636363636364	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.013257575757575758	0.003787878787878788	0.015151515151515152	0.00946969696969697	0.007575757575757576
Lambda_7:	0.003861003861003861	0.007722007722007722	0.003861003861003861	0.005791505791505791	0.015444015444015444	0.013513513513513514	0.009652509652509652	0.005791505791505791	0.013513513513513514	0.011583011583011582	0.005791505791505791	0.009652509652509652	0.003861003861003861	0.005791505791505791	0.009652509652509652	0.013513513513513514	0.011583011583011582	0.015444015444015444	0.013513513513513514	0.011583011583011582	0.013513513513513514	0.005791505791505791	0.011583011583011582	0.013513513513513514	0.007722007722007722	0.005791505791505791	0.011583011583011582	0.011583011583011582	0.013513513513513514	0.011583011583011582	0.015444015444015444	0.011583011583011582	0.007722007722007722	0.013513513513513514	0.013513513513513514	0.009652509652509652	0.005791505791505791	0.009652509652509652	0.009652509652509652	0.003861003861003861	0.011583011583011582	0.011583011583011582	0.015444015444015444	0.015444015444015444	0.007722007722007722	0.003861003861003861	0.011583011583011582	0.013513513513513514	0.013513513513513514	0.009652509652509652	0.013513513513513514	0.011583011583011582	0.003861003861003861	0.003861003861003861	0.015444015444015444	0.007722007722007722	0.011583011583011582	0.009652509652509652	0.011583011583011582	0.009652509652509652	0.015444015444015444	0.015444015444015444	0.015444015444015444	0.007722007722007722	0.013513513513513514	0.011583011583011582	0.003861003861003861	0.005791505791505791	0.013513513513513514	0.015444015444015444	0.015444015444015444	0.011583011583011582	0.007722007722007722	0.007722007722007722	0.003861003861003861	0.005791505791505791	0.005791505791505791	0.003861003861003861	0.003861003861003861	0.007722007722007722	0.015444015444015444	0.007722007722007722	0.009652509652509652	0.005791505791505791	0.003861003861003861	0.009652509652509652	0.007722007722007722	0.003861003861003861	0.013513513513513514	0.013513513513513514	0.009652509652509652	0.007722007722007722	0.013513513513513514	0.009652509652509652	0.011583011583011582	0.011583011583011582	0.007722007722007722	0.013513513513513514	0.011583011583011582	0.011583011583011582
Lambda_8:	0.008403361344537815	0.0063025210084033615	0.012605042016806723	0.0063025210084033615	0.014705882352941176	0.01680672268907563	0.004201680672268907	0.01680672268907563	0.0063025210084033615	0.014705882352941176	0.012605042016806723	0.012605042016806723	0.0063025210084033615	0.01680672268907563	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.004201680672268907	0.014705882352941176	0.01050420168067227	0.012605042016806723	0.008403361344537815	0.01050420168067227	0.01680672268907563	0.014705882352941176	0.01050420168067227	0.008403361344537815	0.01680672268907563	0.004201680672268907	0.014705882352941176	0.0063025210084033615	0.01050420168067227	0.014705882352941176	0.0063025210084033615	0.014705882352941176	0.0063025210084033615	0.012605042016806723	0.014705882352941176	0.008403361344537815	0.004201680672268907	0.004201680672268907	0.008403361344537815	0.008403361344537815	0.008403361344537815	0.012605042016806723	0.01050420168067227	0.0063025210084033615	0.012605042016806723	0.014705882352941176	0.008403361344537815	0.01680672268907563	0.01680672268907563	0.014705882352941176	0.004201680672268907	0.004201680672268907	0.004201680672268907	0.01680672268907563	0.01050420168067227	0.01680672268907563	0.0063025210084033615	0.0063025210084033615	0.01050420168067227	0.0063025210084033615	0.0063025210084033615	0.0063025210084033615	0.0063025210084033615	0.004201680672268907	0.008403361344537815	0.014705882352941176	0.014705882352941176	0.004201680672268907	0.008403361344537815	0.008403361344537815	0.008403361344537815	0.012605042016806723	0.004201680672268907	0.01680672268907563	0.008403361344537815	0.01050420168067227	0.0063025210084033615	0.008403361344537815	0.004201680672268907	0.01680672268907563	0.0063025210084033615	0.008403361344537815	0.008403361344537815	0.008403361344537815	0.0063025210084033615	0.008403361344537815	0.012605042016806723	0.0063025210084033615	0.01050420168067227	0.012605042016806723	0.01680672268907563	0.004201680672268907	0.01050420168067227	0.0063025210084033615	0.004201680672268907	0.004201680672268907	0.012605042016806723
Lambda_9:	0.011695906432748537	0.011695906432748537	0.005847953216374269	0.009746588693957114	0.007797270955165692	0.01364522417153996	0.007797270955165692	0.007797270955165692	0.007797270955165692	0.011695906432748537	0.01364522417153996	0.009746588693957114	0.007797270955165692	0.007797270955165692	0.007797270955165692	0.011695906432748537	0.01364522417153996	0.003898635477582846	0.015594541910331383	0.007797270955165692	0.005847953216374269	0.009746588693957114	0.011695906432748537	0.007797270955165692	0.009746588693957114	0.005847953216374269	0.01364522417153996	0.011695906432748537	0.003898635477582846	0.011695906432748537	0.007797270955165692	0.005847953216374269	0.015594541910331383	0.007797270955165692	0.003898635477582846	0.009746588693957114	0.009746588693957114	0.009746588693957114	0.007797270955165692	0.011695906432748537	0.01364522417153996	0.003898635477582846	0.01364522417153996	0.015594541910331383	0.009746588693957114	0.005847953216374269	0.01364522417153996	0.015594541910331383	0.003898635477582846	0.01364522417153996	0.015594541910331383	0.01364522417153996	0.01364522417153996	0.015594541910331383	0.01364522417153996	0.007797270955165692	0.015594541910331383	0.009746588693957114	0.015594541910331383	0.009746588693957114	0.01364522417153996	0.005847953216374269	0.005847953216374269	0.015594541910331383	0.009746588693957114	0.015594541910331383	0.005847953216374269	0.003898635477582846	0.015594541910331383	0.005847953216374269	0.011695906432748537	0.01364522417153996	0.003898635477582846	0.003898635477582846	0.011695906432748537	0.003898635477582846	0.01364522417153996	0.005847953216374269	0.007797270955165692	0.015594541910331383	0.003898635477582846	0.01364522417153996	0.011695906432748537	0.003898635477582846	0.009746588693957114	0.007797270955165692	0.015594541910331383	0.007797270955165692	0.007797270955165692	0.011695906432748537	0.011695906432748537	0.01364522417153996	0.003898635477582846	0.007797270955165692	0.007797270955165692	0.005847953216374269	0.015594541910331383	0.01364522417153996	0.005847953216374269	0.015594541910331383
Lambda_10:	0.004024144869215292	0.014084507042253521	0.008048289738430584	0.004024144869215292	0.008048289738430584	0.008048289738430584	0.01006036217303823	0.008048289738430584	0.012072434607645875	0.012072434607645875	0.004024144869215292	0.004024144869215292	0.01609657947686117	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.01006036217303823	0.014084507042253521	0.01609657947686117	0.014084507042253521	0.004024144869215292	0.01006036217303823	0.008048289738430584	0.01006036217303823	0.01006036217303823	0.012072434607645875	0.014084507042253521	0.01006036217303823	0.004024144869215292	0.01609657947686117	0.01006036217303823	0.01006036217303823	0.01006036217303823	0.008048289738430584	0.008048289738430584	0.004024144869215292	0.01006036217303823	0.012072434607645875	0.004024144869215292	0.01006036217303823	0.012072434607645875	0.01609657947686117	0.004024144869215292	0.004024144869215292	0.012072434607645875	0.01609657947686117	0.014084507042253521	0.014084507042253521	0.006036217303822937	0.008048289738430584	0.006036217303822937	0.01006036217303823	0.01006036217303823	0.008048289738430584	0.01006036217303823	0.01006036217303823	0.008048289738430584	0.012072434607645875	0.012072434607645875	0.006036217303822937	0.012072434607645875	0.01609657947686117	0.01609657947686117	0.014084507042253521	0.008048289738430584	0.01006036217303823	0.012072434607645875	0.008048289738430584	0.012072434607645875	0.01609657947686117	0.01006036217303823	0.014084507042253521	0.012072434607645875	0.006036217303822937	0.01609657947686117	0.004024144869215292	0.004024144869215292	0.008048289738430584	0.014084507042253521	0.004024144869215292	0.01006036217303823	0.012072434607645875	0.008048289738430584	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.012072434607645875	0.004024144869215292	0.01609657947686117	0.012072434607645875	0.01006036217303823	0.012072434607645875	0.01006036217303823	0.014084507042253521	0.004024144869215292	0.008048289738430584	0.012072434607645875	0.006036217303822937	0.01609657947686117	0.008048289738430584
Lambda_11:	0.013513513513513514	0.009652509652509652	0.015444015444015444	0.013513513513513514	0.003861003861003861	0.011583011583011582	0.007722007722007722	0.005791505791505791	0.011583011583011582	0.013513513513513514	0.003861003861003861	0.003861003861003861	0.005791505791505791	0.005791505791505791	0.013513513513513514	0.013513513513513514	0.009652509652509652	0.003861003861003861	0.015444015444015444	0.015444015444015444	0.015444015444015444	0.011583011583011582	0.011583011583011582	0.013513513513513514	0.015444015444015444	0.011583011583011582	0.011583011583011582	0.013513513513513514	0.003861003861003861	0.013513513513513514	0.009652509652509652	0.007722007722007722	0.005791505791505791	0.015444015444015444	0.007722007722007722	0.009652509652509652	0.007722007722007722	0.005791505791505791	0.003861003861003861	0.005791505791505791	0.015444015444015444	0.013513513513513514	0.005791505791505791	0.003861003861003861	0.009652509652509652	0.013513513513513514	0.009652509652509652	0.015444015444015444	0.009652509652509652	0.015444015444015444	0.013513513513513514	0.009652509652509652	0.007722007722007722	0.007722007722007722	0.011583011583011582	0.009652509652509652	0.013513513513513514	0.015444015444015444	0.015444015444015444	0.015444015444015444	0.005791505791505791	0.015444015444015444	0.007722007722007722	0.011583011583011582	0.005791505791505791	0.005791505791505791	0.007722007722007722	0.013513513513513514	0.011583011583011582	0.015444015444015444	0.003861003861003861	0.005791505791505791	0.007722007722007722	0.003861003861003861	0.011583011583011582	0.011583011583011582	0.005791505791505791	0.005791505791505791	0.011583011583011582	0.009652509652509652	0.009652509652509652	0.009652509652509652	0.005791505791505791	0.007722007722007722	0.013513513513513514	0.005791505791505791	0.003861003861003861	0.005791505791505791	0.005791505791505791	0.009652509652509652	0.015444015444015444	0.003861003861003861	0.013513513513513514	0.009652509652509652	0.015444015444015444	0.009652509652509652	0.013513513513513514	0.009652509652509652	0.013513513513513514	0.011583011583011582
Lambda_12:	0.015717092337917484	0.007858546168958742	0.003929273084479371	0.005893909626719057	0.003929273084479371	0.009823182711198428	0.0137524557956778	0.0137524557956778	0.005893909626719057	0.003929273084479371	0.015717092337917484	0.011787819253438114	0.015717092337917484	0.015717092337917484	0.007858546168958742	0.011787819253438114	0.007858546168958742	0.0137524557956778	0.011787819253438114	0.005893909626719057	0.0137524557956778	0.003929273084479371	0.003929273084479371	0.011787819253438114	0.007858546168958742	0.009823182711198428	0.009823182711198428	0.007858546168958742	0.007858546168958742	0.015717092337917484	0.007858546168958742	0.007858546168958742	0.011787819253438114	0.005893909626719057	0.015717092337917484	0.003929273084479371	0.003929273084479371	0.003929273084479371	0.005893909626719057	0.0137524557956778	0.009823182711198428	0.0137524557956778	0.003929273084479371	0.003929273084479371	0.011787819253438114	0.0137524557956778	0.009823182711198428	0.007858546168958742	0.003929273084479371	0.015717092337917484	0.015717092337917484	0.009823182711198428	0.0137524557956778	0.011787819253438114	0.005893909626719057	0.009823182711198428	0.0137524557956778	0.015717092337917484	0.0137524557956778	0.005893909626719057	0.011787819253438114	0.003929273084479371	0.011787819253438114	0.009823182711198428	0.005893909626719057	0.015717092337917484	0.007858546168958742	0.009823182711198428	0.007858546168958742	0.011787819253438114	0.007858546168958742	0.005893909626719057	0.015717092337917484	0.011787819253438114	0.011787819253438114	0.015717092337917484	0.005893909626719057	0.009823182711198428	0.005893909626719057	0.015717092337917484	0.009823182711198428	0.009823182711198428	0.015717092337917484	0.015717092337917484	0.009823182711198428	0.009823182711198428	0.0137524557956778	0.007858546168958742	0.011787819253438114	0.007858546168958742	0.007858546168958742	0.015717092337917484	0.007858546168958742	0.007858546168958742	0.009823182711198428	0.007858546168958742	0.015717092337917484	0.003929273084479371	0.009823182711198428	0.0137524557956778
Lambda_13:	0.014056224899598393	0.008032128514056224	0.004016064257028112	0.006024096385542169	0.01606425702811245	0.01606425702811245	0.008032128514056224	0.006024096385542169	0.010040160642570281	0.01606425702811245	0.008032128514056224	0.008032128514056224	0.008032128514056224	0.01606425702811245	0.008032128514056224	0.004016064257028112	0.004016064257028112	0.01606425702811245	0.01606425702811245	0.006024096385542169	0.004016064257028112	0.014056224899598393	0.014056224899598393	0.006024096385542169	0.014056224899598393	0.004016064257028112	0.014056224899598393	0.006024096385542169	0.014056224899598393	0.004016064257028112	0.014056224899598393	0.006024096385542169	0.012048192771084338	0.006024096385542169	0.01606425702811245	0.01606425702811245	0.004016064257028112	0.004016064257028112	0.014056224899598393	0.008032128514056224	0.010040160642570281	0.012048192771084338	0.012048192771084338	0.006024096385542169	0.014056224899598393	0.014056224899598393	0.010040160642570281	0.006024096385542169	0.006024096385542169	0.006024096385542169	0.004016064257028112	0.006024096385542169	0.01606425702811245	0.014056224899598393	0.01606425702811245	0.01606425702811245	0.012048192771084338	0.014056224899598393	0.014056224899598393	0.014056224899598393	0.004016064257028112	0.010040160642570281	0.004016064257028112	0.014056224899598393	0.01606425702811245	0.01606425702811245	0.010040160642570281	0.006024096385542169	0.010040160642570281	0.006024096385542169	0.014056224899598393	0.01606425702811245	0.008032128514056224	0.010040160642570281	0.004016064257028112	0.01606425702811245	0.006024096385542169	0.012048192771084338	0.006024096385542169	0.012048192771084338	0.004016064257028112	0.012048192771084338	0.004016064257028112	0.010040160642570281	0.004016064257028112	0.008032128514056224	0.010040160642570281	0.010040160642570281	0.010040160642570281	0.008032128514056224	0.01606425702811245	0.006024096385542169	0.012048192771084338	0.008032128514056224	0.008032128514056224	0.014056224899598393	0.006024096385542169	0.012048192771084338	0.01606425702811245	0.004016064257028112
Lambda_14:	0.004319654427645789	0.008639308855291577	0.008639308855291577	0.01511879049676026	0.0064794816414686825	0.01079913606911447	0.008639308855291577	0.012958963282937365	0.017278617710583154	0.012958963282937365	0.004319654427645789	0.017278617710583154	0.01079913606911447	0.004319654427645789	0.0064794816414686825	0.004319654427645789	0.01511879049676026	0.01079913606911447	0.0064794816414686825	0.008639308855291577	0.01511879049676026	0.004319654427645789	0.0064794816414686825	0.012958963282937365	0.008639308855291577	0.008639308855291577	0.012958963282937365	0.004319654427645789	0.008639308855291577	0.01079913606911447	0.0064794816414686825	0.004319654427645789	0.008639308855291577	0.008639308855291577	0.004319654427645789	0.01079913606911447	0.01511879049676026	0.017278617710583154	0.01511879049676026	0.008639308855291577	0.01511879049676026	0.004319654427645789	0.004319654427645789	0.008639308855291577	0.0064794816414686825	0.004319654427645789	0.008639308855291577	0.017278617710583154	0.008639308855291577	0.008639308855291577	0.012958963282937365	0.004319654427645789	0.004319654427645789	0.0064794816414686825	0.017278617710583154	0.012958963282937365	0.01511879049676026	0.0064794816414686825	0.0064794816414686825	0.0064794816414686825	0.008639308855291577	0.017278617710583154	0.012958963282937365	0.017278617710583154	0.012958963282937365	0.008639308855291577	0.008639308855291577	0.017278617710583154	0.017278617710583154	0.008639308855291577	0.004319654427645789	0.0064794816414686825	0.0064794816414686825	0.0064794816414686825	0.0064794816414686825	0.01511879049676026	0.017278617710583154	0.0064794816414686825	0.008639308855291577	0.01511879049676026	0.008639308855291577	0.01079913606911447	0.012958963282937365	0.008639308855291577	0.0064794816414686825	0.004319654427645789	0.017278617710583154	0.004319654427645789	0.008639308855291577	0.008639308855291577	0.012958963282937365	0.01511879049676026	0.004319654427645789	0.01511879049676026	0.0064794816414686825	0.012958963282937365	0.012958963282937365	0.017278617710583154	0.0064794816414686825	0.017278617710583154
Lambda_15:	0.012474012474012475	0.004158004158004158	0.008316008316008316	0.016632016632016633	0.010395010395010396	0.004158004158004158	0.010395010395010396	0.008316008316008316	0.016632016632016633	0.008316008316008316	0.006237006237006237	0.006237006237006237	0.006237006237006237	0.012474012474012475	0.006237006237006237	0.006237006237006237	0.004158004158004158	0.004158004158004158	0.016632016632016633	0.016632016632016633	0.010395010395010396	0.014553014553014554	0.014553014553014554	0.012474012474012475	0.006237006237006237	0.006237006237006237	0.014553014553014554	0.012474012474012475	0.012474012474012475	0.004158004158004158	0.008316008316008316	0.004158004158004158	0.008316008316008316	0.016632016632016633	0.012474012474012475	0.012474012474012475	0.010395010395010396	0.004158004158004158	0.006237006237006237	0.012474012474012475	0.006237006237006237	0.014553014553014554	0.014553014553014554	0.006237006237006237	0.010395010395010396	0.008316008316008316	0.008316008316008316	0.008316008316008316	0.016632016632016633	0.010395010395010396	0.010395010395010396	0.016632016632016633	0.014553014553014554	0.004158004158004158	0.008316008316008316	0.004158004158004158	0.008316008316008316	0.008316008316008316	0.014553014553014554	0.016632016632016633	0.016632016632016633	0.004158004158004158	0.010395010395010396	0.006237006237006237	0.016632016632016633	0.008316008316008316	0.006237006237006237	0.012474012474012475	0.008316008316008316	0.014553014553014554	0.006237006237006237	0.008316008316008316	0.012474012474012475	0.004158004158004158	0.014553014553014554	0.008316008316008316	0.010395010395010396	0.016632016632016633	0.004158004158004158	0.010395010395010396	0.008316008316008316	0.008316008316008316	0.012474012474012475	0.004158004158004158	0.010395010395010396	0.008316008316008316	0.014553014553014554	0.014553014553014554	0.016632016632016633	0.008316008316008316	0.012474012474012475	0.004158004158004158	0.006237006237006237	0.004158004158004158	0.004158004158004158	0.016632016632016633	0.016632016632016633	0.010395010395010396	0.004158004158004158	0.016632016632016633
Lambda_16:	0.006185567010309278	0.016494845360824743	0.01443298969072165	0.006185567010309278	0.01443298969072165	0.010309278350515464	0.01443298969072165	0.01443298969072165	0.016494845360824743	0.006185567010309278	0.010309278350515464	0.016494845360824743	0.008247422680412371	0.008247422680412371	0.004123711340206186	0.010309278350515464	0.012371134020618556	0.010309278350515464	0.016494845360824743	0.004123711340206186	0.016494845360824743	0.01443298969072165	0.006185567010309278	0.006185567010309278	0.012371134020618556	0.01443298969072165	0.004123711340206186	0.006185567010309278	0.010309278350515464	0.016494845360824743	0.008247422680412371	0.006185567010309278	0.010309278350515464	0.012371134020618556	0.008247422680412371	0.004123711340206186	0.008247422680412371	0.004123711340206186	0.012371134020618556	0.006185567010309278	0.004123711340206186	0.016494845360824743	0.006185567010309278	0.004123711340206186	0.004123711340206186	0.004123711340206186	0.012371134020618556	0.01443298969072165	0.012371134020618556	0.01443298969072165	0.010309278350515464	0.008247422680412371	0.004123711340206186	0.006185567010309278	0.010309278350515464	0.008247422680412371	0.01443298969072165	0.016494845360824743	0.010309278350515464	0.006185567010309278	0.016494845360824743	0.016494845360824743	0.010309278350515464	0.01443298969072165	0.01443298969072165	0.016494845360824743	0.01443298969072165	0.004123711340206186	0.012371134020618556	0.004123711340206186	0.012371134020618556	0.016494845360824743	0.006185567010309278	0.012371134020618556	0.004123711340206186	0.01443298969072165	0.012371134020618556	0.006185567010309278	0.006185567010309278	0.008247422680412371	0.01443298969072165	0.004123711340206186	0.01443298969072165	0.010309278350515464	0.010309278350515464	0.004123711340206186	0.01443298969072165	0.006185567010309278	0.010309278350515464	0.004123711340206186	0.010309278350515464	0.004123711340206186	0.004123711340206186	0.008247422680412371	0.010309278350515464	0.008247422680412371	0.010309278350515464	0.006185567010309278	0.016494845360824743	0.010309278350515464
Lambda_17:	0.01	0.004	0.01	0.01	0.014	0.008	0.006	0.004	0.014	0.004	0.01	0.014	0.006	0.016	0.012	0.016	0.006	0.012	0.008	0.012	0.006	0.014	0.01	0.016	0.008	0.006	0.012	0.016	0.01	0.016	0.004	0.014	0.01	0.008	0.01	0.014	0.01	0.014	0.006	0.008	0.006	0.012	0.01	0.006	0.01	0.012	0.012	0.004	0.014	0.008	0.004	0.016	0.012	0.012	0.014	0.012	0.004	0.006	0.008	0.014	0.012	0.004	0.012	0.004	0.016	0.014	0.012	0.012	0.016	0.008	0.006	0.014	0.016	0.012	0.008	0.016	0.01	0.004	0.01	0.016	0.014	0.008	0.006	0.004	0.01	0.006	0.014	0.01	0.008	0.014	0.004	0.01	0.006	0.012	0.006	0.006	0.008	0.01	0.012	0.006
