(NUMBER_COMPETITOR,I,J,K)	(5,40,40,100)
COMPETITORS	36	10	21	24	32
Lambda_6:	0.012072434607645875	0.012072434607645875	0.004024144869215292	0.012072434607645875	0.008048289738430584	0.01609657947686117	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.01006036217303823	0.006036217303822937	0.01609657947686117	0.01006036217303823	0.006036217303822937	0.014084507042253521	0.008048289738430584	0.006036217303822937	0.012072434607645875	0.006036217303822937	0.01006036217303823	0.01006036217303823	0.006036217303822937	0.014084507042253521	0.004024144869215292	0.006036217303822937	0.008048289738430584	0.006036217303822937	0.008048289738430584	0.004024144869215292	0.014084507042253521	0.006036217303822937	0.004024144869215292	0.01609657947686117	0.008048289738430584	0.01006036217303823	0.01006036217303823	0.006036217303822937	0.006036217303822937	0.01609657947686117	0.014084507042253521	0.014084507042253521	0.012072434607645875	0.01006036217303823	0.01609657947686117	0.01006036217303823	0.01006036217303823	0.004024144869215292	0.006036217303822937	0.014084507042253521	0.004024144869215292	0.01006036217303823	0.004024144869215292	0.008048289738430584	0.012072434607645875	0.01006036217303823	0.012072434607645875	0.008048289738430584	0.014084507042253521	0.01006036217303823	0.012072434607645875	0.012072434607645875	0.004024144869215292	0.01609657947686117	0.014084507042253521	0.006036217303822937	0.008048289738430584	0.01609657947686117	0.006036217303822937	0.004024144869215292	0.01609657947686117	0.004024144869215292	0.014084507042253521	0.012072434607645875	0.01609657947686117	0.014084507042253521	0.014084507042253521	0.014084507042253521	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.01006036217303823	0.006036217303822937	0.004024144869215292	0.006036217303822937	0.006036217303822937	0.01609657947686117	0.01006036217303823	0.006036217303822937	0.014084507042253521	0.004024144869215292	0.012072434607645875	0.01006036217303823	0.01609657947686117	0.012072434607645875	0.01609657947686117	0.012072434607645875	0.01006036217303823	0.014084507042253521	0.01609657947686117	0.004024144869215292
Lambda_7:	0.004158004158004158	0.010395010395010396	0.008316008316008316	0.016632016632016633	0.010395010395010396	0.006237006237006237	0.016632016632016633	0.012474012474012475	0.006237006237006237	0.014553014553014554	0.008316008316008316	0.016632016632016633	0.006237006237006237	0.016632016632016633	0.004158004158004158	0.006237006237006237	0.010395010395010396	0.014553014553014554	0.014553014553014554	0.008316008316008316	0.004158004158004158	0.014553014553014554	0.008316008316008316	0.004158004158004158	0.016632016632016633	0.012474012474012475	0.006237006237006237	0.012474012474012475	0.004158004158004158	0.016632016632016633	0.016632016632016633	0.014553014553014554	0.016632016632016633	0.016632016632016633	0.004158004158004158	0.004158004158004158	0.006237006237006237	0.014553014553014554	0.006237006237006237	0.006237006237006237	0.010395010395010396	0.016632016632016633	0.004158004158004158	0.010395010395010396	0.008316008316008316	0.004158004158004158	0.008316008316008316	0.010395010395010396	0.012474012474012475	0.012474012474012475	0.008316008316008316	0.016632016632016633	0.010395010395010396	0.010395010395010396	0.008316008316008316	0.006237006237006237	0.006237006237006237	0.006237006237006237	0.006237006237006237	0.012474012474012475	0.010395010395010396	0.010395010395010396	0.012474012474012475	0.004158004158004158	0.008316008316008316	0.010395010395010396	0.008316008316008316	0.010395010395010396	0.012474012474012475	0.004158004158004158	0.014553014553014554	0.012474012474012475	0.004158004158004158	0.014553014553014554	0.004158004158004158	0.008316008316008316	0.004158004158004158	0.012474012474012475	0.004158004158004158	0.006237006237006237	0.004158004158004158	0.016632016632016633	0.012474012474012475	0.014553014553014554	0.014553014553014554	0.012474012474012475	0.004158004158004158	0.012474012474012475	0.012474012474012475	0.014553014553014554	0.004158004158004158	0.004158004158004158	0.016632016632016633	0.010395010395010396	0.016632016632016633	0.006237006237006237	0.014553014553014554	0.006237006237006237	0.014553014553014554	0.004158004158004158
Lambda_8:	0.00404040404040404	0.00404040404040404	0.010101010101010102	0.014141414141414142	0.010101010101010102	0.010101010101010102	0.012121212121212121	0.010101010101010102	0.012121212121212121	0.014141414141414142	0.00808080808080808	0.01616161616161616	0.012121212121212121	0.010101010101010102	0.006060606060606061	0.006060606060606061	0.00808080808080808	0.012121212121212121	0.01616161616161616	0.00404040404040404	0.010101010101010102	0.01616161616161616	0.00808080808080808	0.01616161616161616	0.006060606060606061	0.00404040404040404	0.006060606060606061	0.00808080808080808	0.00808080808080808	0.010101010101010102	0.012121212121212121	0.014141414141414142	0.010101010101010102	0.006060606060606061	0.006060606060606061	0.01616161616161616	0.006060606060606061	0.01616161616161616	0.00808080808080808	0.00808080808080808	0.006060606060606061	0.01616161616161616	0.01616161616161616	0.010101010101010102	0.014141414141414142	0.006060606060606061	0.012121212121212121	0.01616161616161616	0.01616161616161616	0.00404040404040404	0.006060606060606061	0.01616161616161616	0.006060606060606061	0.012121212121212121	0.010101010101010102	0.006060606060606061	0.01616161616161616	0.00404040404040404	0.006060606060606061	0.010101010101010102	0.010101010101010102	0.00808080808080808	0.014141414141414142	0.014141414141414142	0.014141414141414142	0.010101010101010102	0.00808080808080808	0.00404040404040404	0.014141414141414142	0.010101010101010102	0.00808080808080808	0.014141414141414142	0.010101010101010102	0.01616161616161616	0.014141414141414142	0.012121212121212121	0.010101010101010102	0.00808080808080808	0.00404040404040404	0.00404040404040404	0.00404040404040404	0.00808080808080808	0.00404040404040404	0.00404040404040404	0.010101010101010102	0.012121212121212121	0.00404040404040404	0.010101010101010102	0.010101010101010102	0.006060606060606061	0.010101010101010102	0.006060606060606061	0.00808080808080808	0.012121212121212121	0.01616161616161616	0.01616161616161616	0.006060606060606061	0.01616161616161616	0.014141414141414142	0.00808080808080808
Lambda_9:	0.012	0.006	0.006	0.01	0.016	0.016	0.006	0.012	0.004	0.012	0.008	0.014	0.004	0.012	0.014	0.004	0.008	0.008	0.012	0.006	0.01	0.008	0.006	0.014	0.01	0.016	0.014	0.01	0.006	0.004	0.014	0.006	0.014	0.016	0.01	0.006	0.004	0.01	0.008	0.004	0.004	0.01	0.012	0.01	0.014	0.016	0.006	0.006	0.01	0.01	0.006	0.016	0.014	0.012	0.016	0.016	0.014	0.014	0.014	0.014	0.008	0.014	0.004	0.01	0.012	0.004	0.006	0.01	0.01	0.004	0.004	0.012	0.014	0.014	0.014	0.016	0.008	0.014	0.012	0.012	0.006	0.004	0.014	0.016	0.01	0.008	0.012	0.008	0.016	0.01	0.01	0.004	0.008	0.006	0.004	0.006	0.004	0.01	0.014	0.014
Lambda_10:	0.014227642276422764	0.006097560975609756	0.0040650406504065045	0.014227642276422764	0.008130081300813009	0.014227642276422764	0.01016260162601626	0.008130081300813009	0.014227642276422764	0.012195121951219513	0.008130081300813009	0.01016260162601626	0.006097560975609756	0.0040650406504065045	0.008130081300813009	0.012195121951219513	0.008130081300813009	0.014227642276422764	0.008130081300813009	0.006097560975609756	0.01016260162601626	0.0040650406504065045	0.014227642276422764	0.014227642276422764	0.008130081300813009	0.01016260162601626	0.01016260162601626	0.008130081300813009	0.0040650406504065045	0.014227642276422764	0.01016260162601626	0.01016260162601626	0.012195121951219513	0.016260162601626018	0.008130081300813009	0.016260162601626018	0.0040650406504065045	0.006097560975609756	0.006097560975609756	0.0040650406504065045	0.014227642276422764	0.0040650406504065045	0.014227642276422764	0.016260162601626018	0.01016260162601626	0.014227642276422764	0.008130081300813009	0.008130081300813009	0.014227642276422764	0.0040650406504065045	0.012195121951219513	0.016260162601626018	0.016260162601626018	0.01016260162601626	0.006097560975609756	0.01016260162601626	0.0040650406504065045	0.016260162601626018	0.01016260162601626	0.01016260162601626	0.008130081300813009	0.016260162601626018	0.0040650406504065045	0.014227642276422764	0.014227642276422764	0.014227642276422764	0.006097560975609756	0.0040650406504065045	0.006097560975609756	0.006097560975609756	0.016260162601626018	0.0040650406504065045	0.006097560975609756	0.006097560975609756	0.012195121951219513	0.006097560975609756	0.016260162601626018	0.006097560975609756	0.0040650406504065045	0.01016260162601626	0.016260162601626018	0.0040650406504065045	0.012195121951219513	0.012195121951219513	0.008130081300813009	0.016260162601626018	0.0040650406504065045	0.016260162601626018	0.0040650406504065045	0.01016260162601626	0.006097560975609756	0.01016260162601626	0.016260162601626018	0.014227642276422764	0.012195121951219513	0.014227642276422764	0.006097560975609756	0.014227642276422764	0.006097560975609756	0.014227642276422764
Lambda_11:	0.012072434607645875	0.014084507042253521	0.014084507042253521	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.012072434607645875	0.006036217303822937	0.006036217303822937	0.008048289738430584	0.01609657947686117	0.01609657947686117	0.01609657947686117	0.012072434607645875	0.004024144869215292	0.008048289738430584	0.006036217303822937	0.006036217303822937	0.008048289738430584	0.01006036217303823	0.012072434607645875	0.004024144869215292	0.004024144869215292	0.012072434607645875	0.01006036217303823	0.01006036217303823	0.01006036217303823	0.006036217303822937	0.014084507042253521	0.01609657947686117	0.01609657947686117	0.01609657947686117	0.012072434607645875	0.014084507042253521	0.01006036217303823	0.004024144869215292	0.008048289738430584	0.012072434607645875	0.008048289738430584	0.008048289738430584	0.01006036217303823	0.012072434607645875	0.014084507042253521	0.01609657947686117	0.006036217303822937	0.01006036217303823	0.008048289738430584	0.01609657947686117	0.004024144869215292	0.004024144869215292	0.004024144869215292	0.01609657947686117	0.01609657947686117	0.01609657947686117	0.01609657947686117	0.014084507042253521	0.01609657947686117	0.01006036217303823	0.004024144869215292	0.006036217303822937	0.004024144869215292	0.004024144869215292	0.01006036217303823	0.014084507042253521	0.012072434607645875	0.014084507042253521	0.004024144869215292	0.006036217303822937	0.014084507042253521	0.012072434607645875	0.01006036217303823	0.01609657947686117	0.012072434607645875	0.01006036217303823	0.008048289738430584	0.008048289738430584	0.008048289738430584	0.006036217303822937	0.004024144869215292	0.012072434607645875	0.004024144869215292	0.006036217303822937	0.01006036217303823	0.014084507042253521	0.01609657947686117	0.012072434607645875	0.008048289738430584	0.008048289738430584	0.004024144869215292	0.006036217303822937	0.01006036217303823	0.01006036217303823	0.004024144869215292	0.012072434607645875	0.004024144869215292	0.004024144869215292	0.01609657947686117	0.01006036217303823	0.014084507042253521	0.008048289738430584
Lambda_12:	0.011278195488721804	0.005639097744360902	0.005639097744360902	0.011278195488721804	0.011278195488721804	0.015037593984962405	0.015037593984962405	0.011278195488721804	0.007518796992481203	0.009398496240601503	0.0037593984962406013	0.015037593984962405	0.007518796992481203	0.013157894736842105	0.005639097744360902	0.0037593984962406013	0.015037593984962405	0.0037593984962406013	0.015037593984962405	0.007518796992481203	0.011278195488721804	0.009398496240601503	0.011278195488721804	0.015037593984962405	0.009398496240601503	0.005639097744360902	0.007518796992481203	0.005639097744360902	0.011278195488721804	0.015037593984962405	0.011278195488721804	0.009398496240601503	0.009398496240601503	0.009398496240601503	0.009398496240601503	0.005639097744360902	0.013157894736842105	0.015037593984962405	0.015037593984962405	0.009398496240601503	0.007518796992481203	0.011278195488721804	0.011278195488721804	0.015037593984962405	0.005639097744360902	0.015037593984962405	0.0037593984962406013	0.013157894736842105	0.015037593984962405	0.011278195488721804	0.011278195488721804	0.007518796992481203	0.015037593984962405	0.013157894736842105	0.013157894736842105	0.011278195488721804	0.011278195488721804	0.0037593984962406013	0.009398496240601503	0.013157894736842105	0.005639097744360902	0.009398496240601503	0.015037593984962405	0.009398496240601503	0.013157894736842105	0.011278195488721804	0.0037593984962406013	0.0037593984962406013	0.0037593984962406013	0.009398496240601503	0.015037593984962405	0.011278195488721804	0.007518796992481203	0.005639097744360902	0.013157894736842105	0.0037593984962406013	0.009398496240601503	0.013157894736842105	0.005639097744360902	0.005639097744360902	0.013157894736842105	0.009398496240601503	0.005639097744360902	0.007518796992481203	0.011278195488721804	0.0037593984962406013	0.0037593984962406013	0.013157894736842105	0.009398496240601503	0.015037593984962405	0.015037593984962405	0.007518796992481203	0.011278195488721804	0.013157894736842105	0.007518796992481203	0.007518796992481203	0.015037593984962405	0.011278195488721804	0.015037593984962405	0.009398496240601503
Lambda_13:	0.014953271028037384	0.005607476635514018	0.005607476635514018	0.013084112149532711	0.013084112149532711	0.005607476635514018	0.013084112149532711	0.007476635514018692	0.014953271028037384	0.011214953271028037	0.014953271028037384	0.005607476635514018	0.007476635514018692	0.007476635514018692	0.013084112149532711	0.011214953271028037	0.003738317757009346	0.013084112149532711	0.003738317757009346	0.009345794392523364	0.003738317757009346	0.003738317757009346	0.005607476635514018	0.007476635514018692	0.009345794392523364	0.003738317757009346	0.005607476635514018	0.011214953271028037	0.011214953271028037	0.014953271028037384	0.003738317757009346	0.003738317757009346	0.005607476635514018	0.007476635514018692	0.003738317757009346	0.005607476635514018	0.007476635514018692	0.014953271028037384	0.009345794392523364	0.007476635514018692	0.009345794392523364	0.007476635514018692	0.013084112149532711	0.014953271028037384	0.011214953271028037	0.011214953271028037	0.013084112149532711	0.005607476635514018	0.014953271028037384	0.011214953271028037	0.011214953271028037	0.013084112149532711	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.011214953271028037	0.005607476635514018	0.014953271028037384	0.014953271028037384	0.013084112149532711	0.014953271028037384	0.013084112149532711	0.011214953271028037	0.009345794392523364	0.014953271028037384	0.014953271028037384	0.005607476635514018	0.003738317757009346	0.013084112149532711	0.011214953271028037	0.005607476635514018	0.003738317757009346	0.014953271028037384	0.011214953271028037	0.009345794392523364	0.013084112149532711	0.011214953271028037	0.011214953271028037	0.007476635514018692	0.014953271028037384	0.009345794392523364	0.013084112149532711	0.009345794392523364	0.013084112149532711	0.009345794392523364	0.011214953271028037	0.013084112149532711	0.014953271028037384	0.005607476635514018	0.013084112149532711	0.005607476635514018	0.013084112149532711	0.014953271028037384	0.011214953271028037	0.011214953271028037	0.013084112149532711	0.011214953271028037	0.005607476635514018	0.009345794392523364	0.013084112149532711
Lambda_14:	0.009727626459143969	0.011673151750972763	0.007782101167315175	0.009727626459143969	0.01556420233463035	0.009727626459143969	0.009727626459143969	0.009727626459143969	0.009727626459143969	0.011673151750972763	0.011673151750972763	0.011673151750972763	0.009727626459143969	0.005836575875486381	0.0038910505836575876	0.013618677042801557	0.005836575875486381	0.01556420233463035	0.007782101167315175	0.007782101167315175	0.013618677042801557	0.009727626459143969	0.01556420233463035	0.01556420233463035	0.01556420233463035	0.013618677042801557	0.01556420233463035	0.0038910505836575876	0.013618677042801557	0.013618677042801557	0.0038910505836575876	0.009727626459143969	0.005836575875486381	0.01556420233463035	0.0038910505836575876	0.009727626459143969	0.007782101167315175	0.005836575875486381	0.01556420233463035	0.005836575875486381	0.01556420233463035	0.005836575875486381	0.0038910505836575876	0.011673151750972763	0.005836575875486381	0.005836575875486381	0.007782101167315175	0.013618677042801557	0.011673151750972763	0.013618677042801557	0.011673151750972763	0.005836575875486381	0.01556420233463035	0.007782101167315175	0.0038910505836575876	0.011673151750972763	0.009727626459143969	0.009727626459143969	0.011673151750972763	0.0038910505836575876	0.01556420233463035	0.005836575875486381	0.0038910505836575876	0.009727626459143969	0.011673151750972763	0.009727626459143969	0.01556420233463035	0.007782101167315175	0.01556420233463035	0.0038910505836575876	0.01556420233463035	0.005836575875486381	0.005836575875486381	0.01556420233463035	0.005836575875486381	0.013618677042801557	0.009727626459143969	0.013618677042801557	0.01556420233463035	0.007782101167315175	0.007782101167315175	0.01556420233463035	0.013618677042801557	0.0038910505836575876	0.007782101167315175	0.013618677042801557	0.005836575875486381	0.0038910505836575876	0.011673151750972763	0.0038910505836575876	0.005836575875486381	0.009727626459143969	0.013618677042801557	0.007782101167315175	0.0038910505836575876	0.01556420233463035	0.011673151750972763	0.011673151750972763	0.011673151750972763	0.013618677042801557
Lambda_15:	0.007633587786259542	0.0057251908396946565	0.015267175572519083	0.013358778625954198	0.009541984732824428	0.015267175572519083	0.003816793893129771	0.0057251908396946565	0.011450381679389313	0.011450381679389313	0.003816793893129771	0.015267175572519083	0.003816793893129771	0.011450381679389313	0.003816793893129771	0.003816793893129771	0.009541984732824428	0.009541984732824428	0.015267175572519083	0.007633587786259542	0.013358778625954198	0.015267175572519083	0.015267175572519083	0.0057251908396946565	0.013358778625954198	0.015267175572519083	0.007633587786259542	0.013358778625954198	0.015267175572519083	0.003816793893129771	0.011450381679389313	0.009541984732824428	0.009541984732824428	0.0057251908396946565	0.011450381679389313	0.011450381679389313	0.007633587786259542	0.0057251908396946565	0.0057251908396946565	0.007633587786259542	0.013358778625954198	0.015267175572519083	0.011450381679389313	0.009541984732824428	0.003816793893129771	0.013358778625954198	0.013358778625954198	0.015267175572519083	0.011450381679389313	0.011450381679389313	0.003816793893129771	0.003816793893129771	0.013358778625954198	0.015267175572519083	0.013358778625954198	0.013358778625954198	0.0057251908396946565	0.003816793893129771	0.0057251908396946565	0.011450381679389313	0.009541984732824428	0.011450381679389313	0.011450381679389313	0.003816793893129771	0.009541984732824428	0.0057251908396946565	0.013358778625954198	0.015267175572519083	0.015267175572519083	0.003816793893129771	0.0057251908396946565	0.009541984732824428	0.015267175572519083	0.009541984732824428	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.013358778625954198	0.011450381679389313	0.013358778625954198	0.015267175572519083	0.011450381679389313	0.0057251908396946565	0.015267175572519083	0.009541984732824428	0.009541984732824428	0.0057251908396946565	0.011450381679389313	0.011450381679389313	0.013358778625954198	0.009541984732824428	0.013358778625954198	0.003816793893129771	0.003816793893129771	0.009541984732824428	0.009541984732824428	0.007633587786259542	0.015267175572519083	0.015267175572519083
Lambda_16:	0.013861386138613862	0.005940594059405941	0.009900990099009901	0.015841584158415842	0.013861386138613862	0.0039603960396039604	0.009900990099009901	0.007920792079207921	0.009900990099009901	0.015841584158415842	0.0039603960396039604	0.007920792079207921	0.015841584158415842	0.005940594059405941	0.011881188118811881	0.0039603960396039604	0.009900990099009901	0.0039603960396039604	0.013861386138613862	0.005940594059405941	0.015841584158415842	0.005940594059405941	0.011881188118811881	0.005940594059405941	0.013861386138613862	0.009900990099009901	0.009900990099009901	0.015841584158415842	0.011881188118811881	0.007920792079207921	0.005940594059405941	0.0039603960396039604	0.013861386138613862	0.011881188118811881	0.009900990099009901	0.015841584158415842	0.0039603960396039604	0.005940594059405941	0.011881188118811881	0.015841584158415842	0.011881188118811881	0.013861386138613862	0.011881188118811881	0.015841584158415842	0.009900990099009901	0.009900990099009901	0.011881188118811881	0.005940594059405941	0.009900990099009901	0.009900990099009901	0.013861386138613862	0.011881188118811881	0.009900990099009901	0.011881188118811881	0.013861386138613862	0.013861386138613862	0.013861386138613862	0.007920792079207921	0.0039603960396039604	0.011881188118811881	0.005940594059405941	0.009900990099009901	0.0039603960396039604	0.013861386138613862	0.009900990099009901	0.007920792079207921	0.011881188118811881	0.013861386138613862	0.007920792079207921	0.0039603960396039604	0.011881188118811881	0.005940594059405941	0.007920792079207921	0.015841584158415842	0.0039603960396039604	0.0039603960396039604	0.009900990099009901	0.013861386138613862	0.0039603960396039604	0.005940594059405941	0.015841584158415842	0.011881188118811881	0.011881188118811881	0.007920792079207921	0.007920792079207921	0.009900990099009901	0.005940594059405941	0.009900990099009901	0.015841584158415842	0.011881188118811881	0.015841584158415842	0.011881188118811881	0.007920792079207921	0.0039603960396039604	0.005940594059405941	0.005940594059405941	0.013861386138613862	0.007920792079207921	0.015841584158415842	0.007920792079207921
Lambda_17:	0.004140786749482402	0.008281573498964804	0.016563146997929608	0.008281573498964804	0.010351966873706004	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.008281573498964804	0.006211180124223602	0.006211180124223602	0.010351966873706004	0.004140786749482402	0.004140786749482402	0.014492753623188406	0.006211180124223602	0.010351966873706004	0.006211180124223602	0.012422360248447204	0.012422360248447204	0.010351966873706004	0.010351966873706004	0.006211180124223602	0.010351966873706004	0.010351966873706004	0.012422360248447204	0.010351966873706004	0.016563146997929608	0.006211180124223602	0.012422360248447204	0.014492753623188406	0.006211180124223602	0.008281573498964804	0.008281573498964804	0.006211180124223602	0.016563146997929608	0.006211180124223602	0.014492753623188406	0.012422360248447204	0.016563146997929608	0.008281573498964804	0.014492753623188406	0.004140786749482402	0.006211180124223602	0.006211180124223602	0.010351966873706004	0.012422360248447204	0.008281573498964804	0.004140786749482402	0.004140786749482402	0.010351966873706004	0.010351966873706004	0.014492753623188406	0.014492753623188406	0.010351966873706004	0.008281573498964804	0.016563146997929608	0.004140786749482402	0.006211180124223602	0.016563146997929608	0.016563146997929608	0.014492753623188406	0.008281573498964804	0.008281573498964804	0.012422360248447204	0.012422360248447204	0.004140786749482402	0.008281573498964804	0.004140786749482402	0.016563146997929608	0.014492753623188406	0.012422360248447204	0.016563146997929608	0.012422360248447204	0.016563146997929608	0.006211180124223602	0.012422360248447204	0.008281573498964804	0.008281573498964804	0.016563146997929608	0.014492753623188406	0.006211180124223602	0.016563146997929608	0.012422360248447204	0.010351966873706004	0.004140786749482402	0.012422360248447204	0.010351966873706004	0.008281573498964804	0.004140786749482402	0.016563146997929608	0.004140786749482402	0.014492753623188406	0.004140786749482402	0.010351966873706004	0.008281573498964804	0.006211180124223602	0.004140786749482402	0.006211180124223602	0.016563146997929608
Lambda_18:	0.003816793893129771	0.013358778625954198	0.003816793893129771	0.015267175572519083	0.011450381679389313	0.009541984732824428	0.009541984732824428	0.009541984732824428	0.0057251908396946565	0.0057251908396946565	0.013358778625954198	0.003816793893129771	0.009541984732824428	0.009541984732824428	0.013358778625954198	0.007633587786259542	0.015267175572519083	0.009541984732824428	0.015267175572519083	0.0057251908396946565	0.003816793893129771	0.0057251908396946565	0.007633587786259542	0.013358778625954198	0.007633587786259542	0.015267175572519083	0.003816793893129771	0.011450381679389313	0.015267175572519083	0.003816793893129771	0.015267175572519083	0.003816793893129771	0.003816793893129771	0.015267175572519083	0.015267175572519083	0.013358778625954198	0.013358778625954198	0.015267175572519083	0.015267175572519083	0.013358778625954198	0.007633587786259542	0.015267175572519083	0.009541984732824428	0.013358778625954198	0.015267175572519083	0.011450381679389313	0.011450381679389313	0.013358778625954198	0.011450381679389313	0.009541984732824428	0.011450381679389313	0.013358778625954198	0.003816793893129771	0.007633587786259542	0.011450381679389313	0.007633587786259542	0.003816793893129771	0.0057251908396946565	0.009541984732824428	0.0057251908396946565	0.013358778625954198	0.015267175572519083	0.013358778625954198	0.011450381679389313	0.003816793893129771	0.003816793893129771	0.0057251908396946565	0.007633587786259542	0.015267175572519083	0.011450381679389313	0.011450381679389313	0.015267175572519083	0.015267175572519083	0.003816793893129771	0.0057251908396946565	0.0057251908396946565	0.015267175572519083	0.009541984732824428	0.013358778625954198	0.003816793893129771	0.007633587786259542	0.003816793893129771	0.007633587786259542	0.015267175572519083	0.0057251908396946565	0.009541984732824428	0.011450381679389313	0.011450381679389313	0.0057251908396946565	0.015267175572519083	0.003816793893129771	0.007633587786259542	0.009541984732824428	0.015267175572519083	0.0057251908396946565	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.015267175572519083	0.009541984732824428
Lambda_19:	0.009881422924901186	0.015810276679841896	0.015810276679841896	0.003952569169960474	0.009881422924901186	0.009881422924901186	0.009881422924901186	0.01383399209486166	0.011857707509881422	0.003952569169960474	0.005928853754940711	0.005928853754940711	0.003952569169960474	0.007905138339920948	0.011857707509881422	0.015810276679841896	0.005928853754940711	0.009881422924901186	0.015810276679841896	0.009881422924901186	0.009881422924901186	0.005928853754940711	0.01383399209486166	0.011857707509881422	0.005928853754940711	0.007905138339920948	0.011857707509881422	0.009881422924901186	0.015810276679841896	0.011857707509881422	0.015810276679841896	0.007905138339920948	0.01383399209486166	0.005928853754940711	0.015810276679841896	0.011857707509881422	0.005928853754940711	0.01383399209486166	0.01383399209486166	0.003952569169960474	0.011857707509881422	0.005928853754940711	0.009881422924901186	0.003952569169960474	0.009881422924901186	0.01383399209486166	0.003952569169960474	0.005928853754940711	0.011857707509881422	0.011857707509881422	0.015810276679841896	0.003952569169960474	0.003952569169960474	0.003952569169960474	0.009881422924901186	0.01383399209486166	0.01383399209486166	0.011857707509881422	0.01383399209486166	0.01383399209486166	0.01383399209486166	0.007905138339920948	0.009881422924901186	0.003952569169960474	0.01383399209486166	0.007905138339920948	0.009881422924901186	0.005928853754940711	0.015810276679841896	0.005928853754940711	0.007905138339920948	0.009881422924901186	0.01383399209486166	0.007905138339920948	0.005928853754940711	0.01383399209486166	0.011857707509881422	0.005928853754940711	0.009881422924901186	0.007905138339920948	0.007905138339920948	0.009881422924901186	0.007905138339920948	0.007905138339920948	0.007905138339920948	0.011857707509881422	0.015810276679841896	0.003952569169960474	0.005928853754940711	0.01383399209486166	0.01383399209486166	0.003952569169960474	0.01383399209486166	0.015810276679841896	0.007905138339920948	0.005928853754940711	0.009881422924901186	0.015810276679841896	0.011857707509881422	0.01383399209486166
Lambda_20:	0.014285714285714285	0.004081632653061225	0.006122448979591836	0.006122448979591836	0.014285714285714285	0.0163265306122449	0.014285714285714285	0.01020408163265306	0.004081632653061225	0.004081632653061225	0.01020408163265306	0.012244897959183673	0.0163265306122449	0.0163265306122449	0.00816326530612245	0.006122448979591836	0.004081632653061225	0.0163265306122449	0.00816326530612245	0.01020408163265306	0.004081632653061225	0.0163265306122449	0.01020408163265306	0.012244897959183673	0.012244897959183673	0.006122448979591836	0.014285714285714285	0.01020408163265306	0.006122448979591836	0.01020408163265306	0.014285714285714285	0.004081632653061225	0.01020408163265306	0.006122448979591836	0.00816326530612245	0.00816326530612245	0.006122448979591836	0.004081632653061225	0.01020408163265306	0.0163265306122449	0.012244897959183673	0.00816326530612245	0.006122448979591836	0.01020408163265306	0.0163265306122449	0.004081632653061225	0.004081632653061225	0.0163265306122449	0.004081632653061225	0.0163265306122449	0.01020408163265306	0.006122448979591836	0.01020408163265306	0.0163265306122449	0.004081632653061225	0.014285714285714285	0.004081632653061225	0.0163265306122449	0.004081632653061225	0.0163265306122449	0.012244897959183673	0.014285714285714285	0.0163265306122449	0.00816326530612245	0.0163265306122449	0.01020408163265306	0.004081632653061225	0.006122448979591836	0.006122448979591836	0.00816326530612245	0.01020408163265306	0.00816326530612245	0.0163265306122449	0.014285714285714285	0.012244897959183673	0.014285714285714285	0.00816326530612245	0.014285714285714285	0.00816326530612245	0.006122448979591836	0.006122448979591836	0.014285714285714285	0.01020408163265306	0.014285714285714285	0.006122448979591836	0.012244897959183673	0.006122448979591836	0.012244897959183673	0.00816326530612245	0.01020408163265306	0.01020408163265306	0.00816326530612245	0.006122448979591836	0.00816326530612245	0.014285714285714285	0.00816326530612245	0.00816326530612245	0.00816326530612245	0.006122448979591836	0.0163265306122449
